Width_x,Breadth_y,height_z,Pore_dia,Margin,No_holes_w,No_holes_b,No_holes_h,Shape_no,Porosity,Pore_area,Solid_volume,Volume,Total Surface Area,STL_file_name,shape_name
5,7,9,0.4,0.5,4,6,7,3,8.952442682,0.103923048,286.7998056,315,799.0363313,structure_TRI_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,4,6,7,4,13.23682645,0.105146222,273.3039967,315,803.6094138,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,4,6,7,5,15.59898814,0.08,265.8631873,315,813.5643041,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,4,6,7,6,16.88653833,0.069282032,261.8074043,315,814.5851681,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,3,5,7,1,18.9460344,0.16,255.3199916,315,792.8800231,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,3,5,7,2,15.20560718,0.125663706,267.1023374,315,699.874874,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,3,5,7,3,6.721110084,0.103923048,293.8285032,315,676.3021412,structure_TRI_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,TRI
5,7,9,0.4,1,3,5,7,4,10.00635064,0.105146222,283.4799955,315,684.7619561,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,3,5,7,5,11.80998942,0.08,277.7985333,315,693.6302804,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,3,5,7,6,12.80575343,0.069282032,274.6618767,315,695.7196272,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.400_thick_0.8999999999999998x0.7499999999999999x0.6999999999999998_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,3,5,6,1,17.21904953,0.16,260.759994,315,750.640017,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,3,5,6,2,13.80166885,0.125663706,271.5247431,315,664.4382063,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,3,5,6,3,6.079083078,0.103923048,295.8508883,315,640.3643003,structure_TRI_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,3,5,6,4,9.066667693,0.105146222,286.4399968,315,649.2723975,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,3,5,6,5,10.70512785,0.08,281.2788473,315,657.6615088,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,3,5,6,6,11.61262333,0.069282032,278.4202365,315,659.8857212,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.400_thick_1.4x0.9999999999999999x1.12_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,3,4,6,1,15.05524013,0.16,267.5759936,315,696.880019,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,3,4,6,2,12.04646869,0.125663706,277.0536236,315,619.5105628,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,3,4,6,3,5.278958603,0.103923048,298.3712804,315,595.3059295,structure_TRI_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,TRI
5,7,9,0.4,1,3,4,6,4,7.893334377,0.105146222,290.1359967,315,604.5524708,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,3,4,6,5,9.324947573,0.08,285.6264151,315,612.2688223,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,3,4,6,6,10.12148315,0.069282032,283.1173281,315,614.6003363,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_0.8999999999999998x1.1333333333333333x0.9199999999999998_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,3,4,6,1,15.05523989,0.16,267.5759944,315,696.8800168,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,3,4,6,2,12.04597278,0.125663706,277.0551858,315,619.5072477,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,3,4,6,3,5.278958677,0.103923048,298.3712802,315,595.3059307,structure_TRI_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,3,4,6,4,7.893334277,0.105146222,290.135997,315,604.5524669,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,3,4,6,5,9.324947655,0.08,285.6264149,315,612.2688238,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,3,4,6,6,10.12148336,0.069282032,283.1173274,315,614.6003358,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.400_thick_1.4x1.4666666666666668x1.12_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,2,4,5,1,10.66666749,0.16,281.3999974,315,584.2400092,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,2,4,5,2,8.499762342,0.125663706,288.2257486,315,526.2309475,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,2,4,5,3,3.680560889,0.103923048,303.4062332,315,504.1170238,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,TRI
5,7,9,0.4,1,2,4,5,4,5.536508358,0.105146222,297.5599987,315,512.9824035,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,2,4,5,5,6.549242426,0.08,294.3698864,315,519.0312922,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,2,4,5,6,7.118658382,0.069282032,292.5762261,315,521.292973,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.400_thick_2.2x1.1333333333333333x1.25_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,3,4,5,1,13.46031754,0.16,272.5999998,315,656.5600007,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,3,4,5,2,10.75591662,0.125663706,281.1188627,315,586.0352856,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,3,4,5,3,4.696054929,0.103923048,300.207427,315,562.2532315,structure_TRI_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,3,4,5,4,7.034920681,0.105146222,292.8399999,315,571.5050505,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,3,4,5,5,8.314250558,0.08,288.8101107,315,578.6705336,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,3,4,5,6,9.028414719,0.069282032,286.5604936,315,581.0179094,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.400_thick_1.4x1.4666666666666668x1.5_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,2,3,4,1,7.659683494,0.16,290.871997,315,503.6000108,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,2,3,4,2,6.088575818,0.125663706,295.8209862,315,460.4933589,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,2,3,4,3,2.617430509,0.103923048,306.7550939,315,442.3105783,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,TRI
5,7,9,0.4,1,2,3,4,4,3.951746526,0.105146222,302.5519984,315,449.7354435,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,2,3,4,5,4.678313867,0.08,300.2633113,315,454.3642499,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,2,3,4,6,5.08938302,0.069282032,298.9684435,315,456.2706779,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,2,3,5,1,8.888889186,0.16,286.9999991,315,536.8800031,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,2,3,5,2,7.072214655,0.125663706,292.7225238,315,487.5302701,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,2,3,5,3,3.049095686,0.103923048,305.3953486,315,467.5144899,structure_TRI_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,2,3,5,4,4.596825551,0.105146222,300.5199995,315,475.6357891,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,2,3,5,5,5.440296701,0.08,297.8630654,315,480.8704281,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,2,3,5,6,5.916343888,0.069282032,296.3635168,315,482.9501105,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.400_thick_3.2x2.4x1.5_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,2,3,4,1,7.659683494,0.16,290.871997,315,503.6000108,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,2,3,4,2,6.088575818,0.125663706,295.8209862,315,460.4933589,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,2,3,4,3,2.617430509,0.103923048,306.7550939,315,442.3105783,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,TRI
5,7,9,0.4,1,2,3,4,4,3.951746526,0.105146222,302.5519984,315,449.7354435,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,2,3,4,5,4.678313867,0.08,300.2633113,315,454.3642499,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,2,3,4,6,5.08938302,0.069282032,298.9684435,315,456.2706779,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.400_thick_2.2x1.9x1.8000000000000003_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,5,7,10,1,52.77777406,0.25,148.7500117,315,1188.500011,structure_SQUARE_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,5,7,10,2,43.61080838,0.196349541,177.6259536,315,1077.146505,structure_CIRCLE_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,5,7,10,3,20.83933485,0.162379763,249.3560952,315,1177.023106,structure_TRI_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,5,7,10,4,29.86110876,0.164290973,220.9375074,315,1125.830164,structure_PENTAGON_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,5,7,10,5,34.94114121,0.125,204.9354052,315,1126.748538,structure_DIAMOND_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,5,7,10,6,37.5350028,0.108253175,196.7647412,315,1112.728267,structure_HEXAGON_cube_5.00x7.00x9.00_holes5x7x10_pore0.500_thick_0.375x0.41666666666666674x0.33333333333333326_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,4,6,9,1,41.42857151,0.25,184.4999997,315,1057,structure_SQUARE_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,4,6,9,2,33.86784051,0.196349541,208.3163024,315,942.3305548,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,4,6,9,3,15.73728787,0.162379763,265.4275432,315,977.8826795,structure_TRI_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,TRI
5,7,9,0.5,1,4,6,9,4,22.85714295,0.164290973,242.9999997,315,957.5357116,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,4,6,9,5,26.82845618,0.125,230.490363,315,963.4024802,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,4,6,9,6,28.91734095,0.108253175,223.910376,315,957.6524103,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x6x9_pore0.500_thick_0.33333333333333326x0.4x0.3125_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,4,6,8,1,38.73015782,0.25,193.0000029,315,1017.999999,structure_SQUARE_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,4,6,8,2,31.59942165,0.196349541,215.4618218,315,906.0495923,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,4,6,8,3,14.6072894,0.162379763,268.9870384,315,931.7507207,structure_TRI_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,4,6,8,4,21.2698407,0.164290973,248.0000018,315,916.1950901,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,4,6,8,5,24.97972705,0.125,236.3138598,315,922.6101057,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,4,6,8,6,26.94148173,0.108253175,230.1343325,315,918.1583286,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x6x8_pore0.500_thick_0.6666666666666665x0.6000000000000001x0.5714285714285714_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,3,5,7,1,27.9365097,0.25,226.9999945,315,849.5000086,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,3,5,7,2,22.58492662,0.196349541,243.8574812,315,753.2430442,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,3,5,7,3,10.18242168,0.162379763,282.9253717,315,747.431928,structure_TRI_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,TRI
5,7,9,0.5,1,3,5,7,4,15.00992161,0.164290973,267.7187469,315,747.491632,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,3,5,7,5,17.67659663,0.125,259.3187206,315,755.0361869,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,3,5,7,6,19.12174256,0.108253175,254.7665109,315,754.8118568,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_0.75x0.625x0.5833333333333335_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,3,5,7,1,27.93650794,0.25,227,315,849.5,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,3,5,7,2,22.58446654,0.196349541,243.8589304,315,753.2412095,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,3,5,7,3,10.18242095,0.162379763,282.925374,315,747.4319152,structure_TRI_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,3,5,7,4,15.00992063,0.164290973,267.71875,315,747.4916209,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,3,5,7,5,17.67659756,0.125,259.3187177,315,755.036198,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,3,5,7,6,19.1217412,0.108253175,254.7665152,315,754.8118418,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.500_thick_1.25x0.875x0.75_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,3,4,6,1,22.38095211,0.25,244.5000009,315,750.9999984,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,3,4,6,2,18.01818293,0.196349541,258.2427238,315,668.1199556,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,3,4,6,3,8.029415092,0.162379763,289.7073425,315,654.3255759,structure_TRI_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,TRI
5,7,9,0.5,1,3,4,6,4,11.90476176,0.164290973,277.5000005,315,658.5803005,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,3,4,6,5,14.03776552,0.125,270.7810386,315,665.747577,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,3,4,6,6,15.20641782,0.108253175,267.0997839,315,666.687962,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_0.75x1.0x0.8_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,3,4,6,1,22.38095164,0.25,244.5000023,315,750.9999961,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,3,4,6,2,18.01784606,0.196349541,258.2437849,315,668.1185607,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,3,4,6,3,8.029414762,0.162379763,289.7073435,315,654.3255672,structure_TRI_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,3,4,6,4,11.90476148,0.164290973,277.5000013,315,658.5802988,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,3,4,6,5,14.03776525,0.125,270.7810395,315,665.747575,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,3,4,6,6,15.20641702,0.108253175,267.0997864,315,666.6879505,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.500_thick_1.25x1.3333333333333333x1.0_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,2,4,5,1,16.03174603,0.25,264.5,315,631,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,2,4,5,2,12.83452985,0.196349541,274.571231,315,566.3487108,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,2,4,5,3,5.629233111,0.162379763,297.2679157,315,548.216005,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,TRI
5,7,9,0.5,1,2,4,5,4,8.412698413,0.164290973,288.5,315,555.1000718,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,2,4,5,5,9.937378567,0.125,283.6972575,315,561.2089086,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,2,4,5,6,10.78490341,0.108253175,281.0275543,315,562.8952308,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_2.0x1.0x1.125_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,3,4,5,1,20.07936438,0.25,251.7500022,315,708.4999957,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,3,4,5,2,16.13636256,0.196349541,264.1704579,315,631.9175864,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,3,4,5,3,7.15512106,0.162379763,292.4613687,315,615.9958961,structure_TRI_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,3,4,5,4,10.63492024,0.164290973,281.5000013,315,621.4394257,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,3,4,5,5,12.54729555,0.125,275.476019,315,628.3122413,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,3,4,5,6,13.59989835,0.108253175,272.1603202,315,629.5904371,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.500_thick_1.25x1.3333333333333333x1.375_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,2,3,5,1,13.41269841,0.25,272.75,315,578.5,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,SQUARE
